 Activity, AccelX_5, AccelY_5, AccelZ_5, GyroX_5, GyroY_5, GyroZ_5
0,-2.614981,5.391638,8.17477,-0.016595,0.014799,0.010064
0,-2.528999,5.361203,8.096639,0.000456,0.01432,0.020021
0,-2.528999,5.361203,8.096639,0.000456,0.01432,0.020021
0,-2.41056,5.31433,7.864017,0.01646,0.012506,0.025239
0,-2.326798,5.291389,7.690959,0.008747,0.009618,0.01453
0,-2.301662,5.251845,7.650925,-0.000439,0.001462,0.000305
0,-2.358575,5.26743,7.695146,-0.017632,0.00229,-0.017907
0,-2.444643,5.269363,7.830744,-0.023409,0.002432,-0.027391
0,-2.503542,5.273296,8.000627,-0.022769,-0.001678,-0.025405
0,-2.556764,5.27727,8.020154,-0.010698,0.003509,-0.018506
0,-2.578363,5.274396,8.04783,-0.005493,0.004418,-0.018954
0,-2.591793,5.283145,8.011531,0.004825,0.010067,-0.009916
0,-2.560296,5.285747,7.894816,0.013677,0.005076,-0.003484
0,-2.497404,5.244146,7.756258,0.012993,0.010728,-0.001497
0,-2.51648,5.258528,7.701281,-5e-06,0.015383,-0.004732
0,-2.470479,5.230727,7.720694,-0.004919,0.013368,-0.012841
0,-2.466439,5.261581,7.769373,-0.015282,0.014636,-0.018824
0,-2.454612,5.261406,7.892746,-0.019412,0.013535,-0.017612
0,-2.466838,5.242686,7.913544,-0.016365,0.014841,-0.019591
0,-2.457014,5.268323,7.980659,-0.013562,0.010332,-0.016073
0,-2.427826,5.258885,7.98986,-0.00831,0.014334,-0.023391
0,-2.378948,5.2514,7.971461,-0.002879,0.011825,-0.023532
0,-2.372768,5.229982,7.920704,-0.000255,0.01383,-0.027191
0,-2.356089,5.230559,7.893106,0.000501,0.010512,-0.038042
0,-2.333668,5.226234,7.883729,-0.00251,0.007684,-0.040041
0,-2.347981,5.202575,7.860522,-0.004168,0.004332,-0.047844
0,-2.305671,5.198926,7.824494,-0.009297,0.000373,-0.055354
0,-2.36562,5.212385,7.868893,-0.014005,-0.004278,-0.061183
0,-2.37812,5.229746,7.920435,-0.012257,-0.009341,-0.060421
0,-2.406721,5.26642,7.961272,-0.014597,-0.012416,-0.065326
0,-2.425084,5.288132,7.994926,-0.012013,-0.009616,-0.067001
0,-2.434073,5.289691,7.977952,-0.01032,-0.012396,-0.060277
0,-2.457984,5.279934,7.962725,0.000652,-0.021162,-0.070504
0,-2.482855,5.301813,7.934456,0.000636,-0.021135,-0.070509
0,-2.528152,5.248507,7.872271,0.008005,-0.021323,-0.071412
0,-2.525926,5.236711,7.847317,0.004299,-0.023128,-0.068523
0,-2.596868,5.222952,7.82489,0.00206,-0.016569,-0.068983
0,-2.593481,5.216536,7.843312,0.004888,-0.021059,-0.06547
0,-2.622892,5.248882,7.840088,0.001759,-0.015471,-0.060426
0,-2.608756,5.2644,7.881922,-0.002784,-0.01664,-0.062887
0,-2.657316,5.263035,7.91906,-0.00018,-0.015334,-0.068544
0,-2.644851,5.27292,7.9175,0.001291,-0.014704,-0.06212
0,-2.673506,5.273892,7.926978,0.004926,-0.011332,-0.061043
0,-2.691636,5.260429,7.928994,0.005516,-0.00855,-0.055993
0,-2.717345,5.246261,7.869321,0.011729,-0.002385,-0.056591
0,-2.717345,5.246261,7.869321,0.011729,-0.002385,-0.056591
0,-2.722081,5.212523,7.775929,0.002736,0.002462,-0.048188
0,-2.740706,5.208608,7.758763,-0.005771,0.004343,-0.04407
0,-2.763804,5.204608,7.786319,-0.008656,0.007219,-0.036728
0,-2.734959,5.23223,7.825976,-0.012834,0.009064,-0.027553
0,-2.698629,5.224156,7.896479,-0.011399,0.014308,-0.024025
0,-2.727903,5.261745,7.936338,-0.009932,0.018056,-0.024477
0,-2.70855,5.273287,7.995671,-0.008636,0.016688,-0.017438
0,-2.648914,5.252929,7.969395,0.008471,0.01869,-0.016331
0,-2.607425,5.247083,7.888341,0.008817,0.024125,-0.013569
0,-2.598627,5.169101,7.694097,0.012104,0.022058,-0.015248
0,-2.58779,5.138101,7.617585,-0.010185,0.020744,-0.026781
0,-2.66339,5.175311,7.694375,-0.026503,0.010878,-0.035865
0,-2.719791,5.20311,7.869542,-0.034978,0.011243,-0.035736
0,-2.760878,5.205769,8.01234,-0.032472,0.016302,-0.031438
0,-2.801086,5.219101,8.029993,-0.025203,0.020622,-0.020391
0,-2.787511,5.234531,8.071833,-0.010218,0.016699,-0.007039
0,-2.763811,5.231277,8.062379,-0.002075,0.022008,-0.001493
0,-2.700316,5.233333,7.997655,0.009511,0.02871,0.00575
0,-2.669392,5.200857,7.849702,0.011659,0.029074,0.009278
0,-2.596315,5.220501,7.764489,0.011966,0.024161,0.005596
0,-2.571106,5.187387,7.766944,0.000948,0.023376,-0.003477
0,-2.573653,5.186998,7.76636,-0.004165,0.019425,-0.011004
0,-2.631419,5.169768,7.82251,-0.007755,0.01457,-0.016078
0,-2.663984,5.186379,7.900246,-0.010614,0.018353,-0.021594
0,-2.671459,5.158122,7.894926,-0.006278,0.017585,-0.018517
0,-2.67981,5.203634,7.950601,-0.009556,0.018912,-0.018835
0,-2.733268,5.176137,7.981311,-0.001109,0.019311,-0.016961
0,-2.727763,5.18696,7.91729,0.003622,0.019319,-0.008214
0,-2.673291,5.17222,7.872876,0.005767,0.01968,-0.004683
0,-2.688399,5.175878,7.792552,0.001888,0.018998,-0.008071
0,-2.66556,5.209637,7.813511,-0.007436,0.020026,-0.013321
0,-2.66285,5.240549,7.862133,-0.010096,0.012258,-0.019012
0,-2.679303,5.274816,7.981269,-0.005294,0.012462,-0.025111
0,-2.665457,5.254701,7.991854,0.002553,0.010858,-0.026298
0,-2.699827,5.261423,7.982165,0.010005,0.006048,-0.024278
0,-2.681741,5.263958,7.954068,0.013695,0.004761,-0.02028
0,-2.677193,5.223488,7.940376,0.018448,0.006458,-0.022396
0,-2.690113,5.196783,7.872386,0.018516,0.001798,-0.019495
0,-2.691557,5.197949,7.871123,0.018514,0.001802,-0.019496
0,-2.708177,5.186858,7.871794,0.017427,0.001997,-0.020267
0,-2.684447,5.179796,7.818363,0.014865,-0.000824,-0.018601
0,-2.717413,5.187478,7.808438,0.01535,-0.00302,-0.020898
0,-2.712312,5.183592,7.825841,0.010414,-0.006692,-0.018172
0,-2.723696,5.198457,7.832619,0.008706,-0.007763,-0.02002
0,-2.749264,5.206509,7.884765,0.005866,-0.007156,-0.018656
0,-2.77732,5.240231,7.880774,0.009143,-0.008469,-0.018335
0,-2.756807,5.248289,7.896539,0.009945,-0.005227,-0.017869
0,-2.761447,5.222203,7.890712,0.016318,-0.009829,-0.016616
0,-2.793713,5.229911,7.880988,0.012247,-0.002142,-0.012957
0,-2.742241,5.226268,7.861962,0.017694,-0.003834,-0.011094
0,-2.753612,5.242128,7.868072,0.016789,-0.001666,-0.012476
0,-2.758371,5.216706,7.861772,0.019421,-0.003497,-0.011239
0,-2.738845,5.220254,7.833465,0.018515,-0.00133,-0.012621
0,-2.734788,5.211414,7.807074,0.017145,0.002292,-0.0137
0,-2.740636,5.222762,7.831167,0.016784,-0.001657,-0.012477
0,-2.71534,5.221574,7.821084,0.015697,-0.001466,-0.013248
0,-2.727223,5.236961,7.827315,0.012666,-0.00041,-0.020155
0,-2.72263,5.232964,7.844654,0.009364,0.001645,-0.018487
0,-2.734881,5.247885,7.851065,0.011578,-0.000216,-0.020927
0,-2.725296,5.233842,7.843142,0.013769,-0.001333,-0.021376
0,-2.726624,5.234527,7.842223,0.013901,0.002133,-0.018008
0,-2.71794,5.214922,7.790907,0.012613,0.00109,-0.016176
0,-2.692345,5.218735,7.824417,0.007186,0.00203,-0.020032
0,-2.683615,5.241484,7.846963,0.012634,0.000352,-0.018167
0,-2.696745,5.250561,7.810152,0.007028,-0.000686,-0.02141
0,-2.671387,5.253707,7.844055,0.002243,0.000775,-0.026182
0,-2.677232,5.26907,7.91231,0.004456,-0.001081,-0.028622
0,-2.678674,5.26937,7.911623,0.019253,-0.004467,-0.023496
0,-2.628974,5.21768,7.775213,0.025206,0.000534,-0.021483
0,-2.617481,5.176896,7.61162,0.019798,0.000728,-0.02733
0,-2.652299,5.177556,7.55874,-0.00047,-0.003082,-0.036764
0,-2.693703,5.176555,7.657315,-0.023043,-0.009979,-0.051107
0,-2.803255,5.202799,7.80747,-0.033089,-0.007299,-0.049474
0,-2.840982,5.226509,7.912316,-0.02719,-0.000802,-0.043481
0,-2.830677,5.220036,7.993177,-0.0178,0.00392,-0.028888
0,-2.797616,5.232437,7.964729,-0.009024,0.007368,-0.015368
0,-2.716275,5.214779,7.912384,-0.002823,0.01042,-0.009059
0,-2.610463,5.232426,7.880844,0.001386,0.016794,-0.017776
0,-2.562411,5.221862,7.818741,0.000619,0.021679,-0.017783
0,-2.49897,5.229135,7.798015,-0.001295,0.021078,-0.027906
0,-2.388398,5.204808,7.754134,-0.001712,0.022038,-0.04446
0,-2.376289,5.184071,7.7649,-0.005008,0.007337,-0.060561
0,-2.366067,5.193821,7.76325,-0.008334,0.00225,-0.072227
0,-2.369495,5.201807,7.850613,-0.015545,-0.003532,-0.087287
0,-2.366158,5.256755,7.905618,-0.01967,-0.011833,-0.099423
0,-2.421538,5.272819,8.055247,-0.019169,-0.014422,-0.118592
0,-2.489703,5.292099,8.125137,-0.004639,-0.023857,-0.118224
0,-2.485503,5.311196,8.148928,0.010235,-0.021926,-0.120617
0,-2.529504,5.271151,8.004554,0.022463,-0.026282,-0.124713
0,-2.534829,5.221438,7.886851,0.030718,-0.035803,-0.122696
0,-2.568121,5.204801,7.765343,0.028564,-0.03826,-0.132232
0,-2.676103,5.167146,7.727976,0.017869,-0.044971,-0.13214
0,-2.740512,5.202859,7.715986,0.006665,-0.048796,-0.127752
0,-2.782999,5.199414,7.815209,-0.002502,-0.048318,-0.124735
0,-2.81948,5.243242,7.881807,-0.006163,-0.044262,-0.127376
0,-2.897638,5.21812,7.967242,0.001424,-0.04472,-0.120004
0,-2.972529,5.215121,8.01404,0.012304,-0.045727,-0.11032
0,-2.964898,5.193035,7.963936,0.024364,-0.036116,-0.098028
0,-2.989379,5.129173,7.787456,0.027431,-0.036426,-0.089127
0,-2.993408,5.117,7.700458,0.027339,-0.032792,-0.079159
