 Activity, AccelX_5, AccelY_5, AccelZ_5, GyroX_5, GyroY_5, GyroZ_5
0,1.382159,3.614668,9.103633,-0.01533,0.068445,0.035605
0,1.361722,3.6222,9.060878,-0.018227,0.071965,0.023114
0,1.394802,3.647856,9.03155,-0.027297,0.070826,0.017576
0,1.400781,3.653947,9.023576,-0.029855,0.0709,0.006752
0,1.430224,3.707611,9.052865,-0.023802,0.072809,-0.00406
0,1.419602,3.718159,9.101279,-0.021251,0.07833,-0.012184
0,1.436596,3.715589,9.138002,-0.020433,0.085038,-0.019183
0,1.511189,3.69006,9.084289,-0.032698,0.092843,-0.021372
0,1.54115,3.695741,9.111339,-0.03384,0.074346,-0.020245
0,1.547508,3.667766,9.146389,-0.022365,0.054408,-0.022846
0,1.569722,3.650738,9.170072,-0.010697,0.029482,-0.027214
0,1.539306,3.614376,9.212952,0.003671,0.018098,-0.031072
0,1.553528,3.582198,9.132036,0.008115,0.018708,-0.041628
0,1.522456,3.566573,9.119378,-0.001437,0.028284,-0.053274
0,1.560289,3.530901,9.107427,-0.009453,0.036408,-0.069027
0,1.554372,3.49904,9.117693,-0.004965,0.043337,-0.081432
0,1.557888,3.490344,9.163697,-0.001837,0.061835,-0.094321
0,1.544075,3.507658,9.177252,0.004463,0.074962,-0.116296
0,1.446343,3.524054,9.121276,0.00038,0.097937,-0.127695
0,1.558203,3.504696,8.978479,-0.016358,0.124605,-0.141573
0,1.556064,3.563383,9.099435,-0.024397,0.142486,-0.171938
0,1.385017,3.427035,9.191832,-0.016186,0.179532,-0.182741
0,1.166775,3.34942,9.174047,-0.032949,0.226168,-0.182095
0,0.967441,3.260312,8.920071,-0.088305,0.273711,-0.173353
0,0.86995,3.221082,8.642953,-0.195398,0.36321,-0.17619
0,0.995783,3.149322,8.773958,-0.273199,0.476511,-0.204056
0,1.002283,3.220182,8.83665,-0.304639,0.546272,-0.272423
0,0.916181,3.071099,9.026366,-0.307566,0.549348,-0.3203
0,0.895753,3.180141,9.10325,-0.256949,0.506544,-0.357309
0,0.902615,3.208989,9.194067,-0.177406,0.400168,-0.358578
0,0.695672,3.240732,9.150939,-0.094904,0.28148,-0.347988
0,0.694809,3.175941,9.266036,-0.019229,0.186135,-0.31278
0,0.679001,3.238458,9.352959,0.036614,0.124887,-0.277037
0,0.599181,3.289637,9.317624,0.049066,0.072971,-0.231076
0,0.547687,3.270002,9.277485,0.025088,0.058671,-0.176148
0,0.51517,3.233376,9.409054,-0.025987,0.035459,-0.122492
0,0.448763,3.12805,9.578502,-0.043317,0.026713,-0.100871
0,0.507359,3.20993,9.52468,-0.027194,0.002387,-0.096435
0,0.567577,3.242453,9.408246,-0.007978,-0.039504,-0.101995
0,0.573473,3.233642,9.236608,0.011614,-0.092741,-0.100589
0,0.648415,3.220824,9.147317,0.036048,-0.138891,-0.092806
0,0.627311,3.20098,9.105218,0.055129,-0.172322,-0.083688
0,0.60232,3.22848,9.066888,0.041152,-0.177124,-0.068936
0,0.544722,3.279203,9.05238,0.011156,-0.176075,-0.058773
0,0.546682,3.246816,9.115883,-0.032868,-0.162272,-0.056622
0,0.606107,3.271062,9.213576,-0.081485,-0.136521,-0.051599
0,0.65463,3.219699,9.180989,-0.113508,-0.114799,-0.039583
0,0.568878,3.201622,9.167773,-0.142062,-0.087468,-0.028032
0,0.381878,2.990357,9.324454,-0.161192,-0.053935,0.015653
0,0.037853,2.764354,9.764652,-0.120997,-0.059369,0.113013
0,-0.215668,2.691149,10.357107,0.010859,-0.118494,0.251995
0,-0.1997,2.826432,10.751771,0.15811,-0.191805,0.384772
0,-0.094131,3.133063,10.978844,0.259423,-0.215021,0.477028
0,0.418273,3.694272,10.565189,0.262007,-0.160799,0.502762
0,1.489758,4.266732,9.799331,0.089318,0.064946,0.354143
0,2.013611,3.962315,9.253199,-0.145686,0.396647,0.086814
0,1.802887,4.086253,8.79626,-0.385194,0.640102,-0.175384
0,1.515557,3.758989,8.520214,-0.486181,0.838372,-0.277691
0,1.45332,3.62007,8.736553,-0.499143,1.005264,-0.287942
0,1.593366,3.429148,8.795404,-0.411696,1.053651,-0.312626
0,1.626824,3.438938,9.214881,-0.212083,0.972625,-0.32666
0,1.233659,3.345526,9.294296,0.080783,0.794594,-0.326257
0,0.887414,3.233297,9.203145,0.306001,0.628313,-0.311122
0,0.722303,3.415644,9.005396,0.336177,0.478864,-0.297571
0,0.480342,3.416018,8.829486,0.277977,0.375941,-0.303242
0,0.313116,3.334803,8.850282,0.200874,0.304898,-0.324831
0,0.143269,3.273932,8.897967,0.136723,0.267816,-0.350678
0,-0.014037,3.213537,8.972111,0.092268,0.230894,-0.362779
0,-0.123154,3.113159,9.072831,0.070068,0.188624,-0.354951
0,-0.251426,3.061529,9.19795,0.073074,0.122529,-0.335016
0,-0.364758,3.03183,9.268418,0.090078,0.047532,-0.299146
0,-0.45817,2.993048,9.292853,0.114988,-0.026985,-0.254992
0,-0.524046,3.009026,9.324674,0.149096,-0.077577,-0.206507
0,-0.543173,2.970618,9.25292,0.178421,-0.091638,-0.175311
0,-0.597131,2.975488,9.179778,0.171438,-0.072773,-0.1504
0,-0.617934,3.044611,9.072896,0.151706,-0.023102,-0.135937
