index,start,end
85,0.008030944,0.010247104
86,0.005932988,0.008030944
87,0.0042546936,0.005932988
88,0.0030590117,0.0042546936
89,0.0022578023,0.0030590117
90,0.0017317379,0.0022578023
91,0.001384817,0.0017317379
92,0.0011521645,0.001384817
93,0.0009927622,0.0011521645
94,0.00088114064,0.0009927622
95,0.00080139254,0.00088114064
96,0.00074340886,0.00080139254
97,0.00070061215,0.00074340886
98,0.000668637,0.00070061215
99,0.00064450287,0.000668637
100,0.0006261357,0.00064450287
101,0.00061206735,0.0006261357
102,0.00060123386,0.00061206735
103,0.00059285335,0.00060123386
104,0.0005863488,0.00059285335
105,0.0005812885,0.0005863488
106,0.00057734374,0.0005812885
107,0.000574264,0.00057734374
108,0.00057185546,0.000574264
109,0.00056997105,0.00057185546
110,0.0005684964,0.00056997105
111,0.00056733994,0.0005684964
112,0.0005664355,0.00056733994
113,0.0005657237,0.0005664355
114,0.00056516315,0.0005657237
115,0.00056472083,0.00056516315
116,0.0005643763,0.00056472083
117,0.00056410255,0.0005643763
118,0.00056389155,0.00056410255
119,0.0005637273,0.00056389155
120,0.015042564,0.0005637273
121,0.014496497,0.015042564
122,0.0135876415,0.014496497
123,0.0121774655,0.0135876415
124,0.010247937,0.0121774655
125,0.008032039,0.010247937
126,0.005934142,0.008032039
127,0.0042557283,0.005934142
128,0.0030598235,0.0042557283
129,0.0022583748,0.0030598235
130,0.0017321168,0.0022583748
131,0.0013850555,0.0017321168
132,0.0011523048,0.0013850555
133,0.0009928612,0.0011523048
134,0.0008812235,0.0009928612
135,0.00080147316,0.0008812235
136,0.0007434868,0.00080147316
137,0.00070068764,0.0007434868
138,0.00066870725,0.00070068764
139,0.0006445658,0.00066870725
140,0.0006261967,0.0006445658
141,0.0006121259,0.0006261967
142,0.00060128915,0.0006121259
143,0.0005929098,0.00060128915
144,0.0005864048,0.0005929098
145,0.00058134494,0.0005864048
146,0.00057739724,0.00058134494
147,0.0005743134,0.00057739724
148,0.0005718983,0.0005743134
149,0.00057000824,0.0005718983
150,0.00056852965,0.00057000824
151,0.0005673728,0.00056852965
152,0.0005664693,0.0005673728
153,0.00056575256,0.0005664693
154,0.0005651822,0.00056575256
155,0.0005647262,0.0005651822
156,0.00056436844,0.0005647262
157,0.0005640959,0.00056436844
158,0.0005638843,0.0005640959
159,0.0005637115,0.0005638843
160,0.015042517,0.0005637115
161,0.014496252,0.015042517
162,0.013586903,0.014496252
163,0.01217597,0.013586903
164,0.010245505,0.01217597
165,0.008028815,0.010245505
166,0.005930646,0.008028815
167,0.0042525777,0.005930646
168,0.003057278,0.0042525777
169,0.0022562796,0.003057278
170,0.0017304339,0.0022562796
171,0.0013837517,0.0017304339
172,0.0011513038,0.0013837517
173,0.0009920837,0.0011513038
174,0.00088062574,0.0009920837
175,0.0008010185,0.00088062574
176,0.000743162,0.0008010185
177,0.00070048677,0.000743162
178,0.00066860265,0.00070048677
179,0.0006445517,0.00066860265
180,0.0006262518,0.0006445517
181,0.0006122104,0.0006262518
182,0.00060139806,0.0006122104
183,0.00059303624,0.00060139806
184,0.000586549,0.00059303624
185,0.0005815092,0.000586549
186,0.00057759415,0.0005815092
187,0.0005745522,0.00057759415
188,0.0005721879,0.0005745522
189,0.0005703431,0.0005721879
190,0.0005689042,0.0005703431
191,0.00056777993,0.0005689042
192,0.0005669001,0.00056777993
193,0.0005662079,0.0005669001
194,0.0005656584,0.0005662079
195,0.00056521787,0.0005656584
196,0.0005648692,0.00056521787
197,0.00056459144,0.0005648692
198,0.00056437054,0.00056459144
199,0.00056419295,0.00056437054
200,0.015042665,0.00056419295
201,0.014496921,0.015042665
202,0.013588768,0.014496921
203,0.012179741,0.013588768
204,0.010251502,0.012179741
205,0.008036363,0.010251502
206,0.0059383055,0.008036363
207,0.00425909,0.0059383055
208,0.003062266,0.00425909
209,0.0022600815,0.003062266
210,0.0017332966,0.0022600815
211,0.0013858825,0.0017332966
212,0.0011529028,0.0013858825
213,0.0009932908,0.0011529028
214,0.00088153756,0.0009932908
215,0.0008017011,0.00088153756
216,0.00074365427,0.0008017011
217,0.0007008111,0.00074365427
218,0.0006688,0.0007008111
219,0.000644637,0.0006688
220,0.0006262498,0.000644637
221,0.0006121619,0.0006262498
222,0.000601312,0.0006121619
223,0.0005929184,0.000601312
224,0.00058640365,0.0005929184
225,0.0005813299,0.00058640365
226,0.0005773757,0.0005813299
227,0.0005742855,0.0005773757
228,0.00057186914,0.0005742855
229,0.0005699785,0.00057186914
230,0.00056849385,0.0005699785
231,0.0005673268,0.00056849385
232,0.0005664086,0.0005673268
233,0.0005656852,0.0005664086
234,0.00056511484,0.0005656852
235,0.00056466553,0.00056511484
236,0.00056431035,0.00056466553
237,0.0005640327,0.00056431035
238,0.0005638159,0.0005640327
239,0.00056364835,0.0005638159
240,0.015042532,0.00056364835
241,0.014496358,0.015042532
242,0.013587247,0.014496358
243,0.012176582,0.013587247
244,0.010246402,0.012176582
245,0.008029955,0.010246402
246,0.00593191,0.008029955
247,0.0042537237,0.00593191
248,0.0030582456,0.0042537237
249,0.0022572349,0.0030582456
250,0.0017313263,0.0022572349
251,0.001384523,0.0017313263
252,0.0011519543,0.001384523
253,0.0009926322,0.0011519543
254,0.0008810805,0.0009926322
255,0.0008013918,0.0008810805
256,0.00074345164,0.0008013918
257,0.0007006898,0.00074345164
258,0.000668732,0.0007006898
259,0.000644598,0.000668732
260,0.0006262234,0.000644598
261,0.0006121398,0.0006262234
262,0.0006012851,0.0006121398
263,0.0005928829,0.0006012851
264,0.00058635836,0.0005928829
265,0.00058128365,0.00058635836
266,0.000577325,0.00058128365
267,0.0005742339,0.000577325
268,0.0005718167,0.0005742339
269,0.0005699225,0.0005718167
270,0.00056843826,0.0005699225
271,0.00056727335,0.00056843826
272,0.0005663556,0.00056727335
273,0.0005656322,0.0005663556
274,0.0005650616,0.0005656322
275,0.0005646036,0.0005650616
276,0.0005642309,0.0005646036
277,0.00056393153,0.0005642309
278,0.0005636869,0.00056393153
279,0.0005634926,0.0005636869
280,0.015042452,0.0005634926
281,0.0144960405,0.015042452
282,0.013586436,0.0144960405
283,0.012175015,0.013586436
284,0.010243984,0.012175015
285,0.008027023,0.010243984
286,0.0059290202,0.008027023
287,0.0042512696,0.0059290202
288,0.0030563106,0.0042512696
289,0.0022557487,0.0030563106
290,0.0017301822,0.0022557487
291,0.0013836136,0.0017301822
292,0.0011512033,0.0013836136
293,0.0009919896,0.0011512033
294,0.0008805061,0.0009919896
295,0.0008008643,0.0008805061
296,0.0007429586,0.0008008643
297,0.0007002251,0.0007429586
298,0.0006683004,0.0007002251
299,0.000644204,0.0006683004
300,0.00062586635,0.000644204
301,0.0006118237,0.00062586635
302,0.00060101185,0.0006118237
303,0.0005926549,0.00060101185
304,0.0005861728,0.0005926549
305,0.0005811296,0.0005861728
306,0.000577201,0.0005811296
307,0.000574134,0.000577201
308,0.0005717342,0.000574134
309,0.0005698534,0.0005717342
310,0.00056837854,0.0005698534
311,0.00056722085,0.00056837854
312,0.0005663103,0.00056722085
313,0.0005655954,0.0005663103
314,0.00056503154,0.0005655954
315,0.00056458777,0.00056503154
316,0.0005642412,0.00056458777
317,0.00056396733,0.0005642412
318,0.00056375156,0.00056396733
319,0.000563586,0.00056375156
320,0.015042513,0.000563586
321,0.01449625,0.015042513
322,0.013586887,0.01449625
323,0.012175737,0.013586887
324,0.0102448575,0.012175737
325,0.008027799,0.0102448575
326,0.0059295413,0.008027799
327,0.00425152,0.0059295413
328,0.0030563744,0.00425152
329,0.0022557133,0.0030563744
330,0.0017300867,0.0022557133
331,0.0013834941,0.0017300867
332,0.001151081,0.0013834941
333,0.0009918597,0.001151081
334,0.00088038546,0.0009918597
335,0.0008007445,0.00088038546
336,0.00074284535,0.0008007445
337,0.0007001234,0.00074284535
338,0.0006682096,0.0007001234
339,0.0006441288,0.0006682096
340,0.00062580884,0.0006441288
341,0.0006117781,0.00062580884
342,0.000600975,0.0006117781
343,0.00059262186,0.000600975
344,0.00058614294,0.00059262186
345,0.00058110105,0.00058614294
346,0.00057716813,0.00058110105
347,0.0005740939,0.00057716813
348,0.00057168765,0.0005740939
349,0.00056980085,0.00057168765
350,0.00056831987,0.00056980085
351,0.0005671587,0.00056831987
352,0.00056624686,0.0005671587
353,0.00056553143,0.00056624686
354,0.000564972,0.00056553143
355,0.0005645329,0.000564972
356,0.00056418864,0.0005645329
357,0.00056391506,0.00056418864
358,0.00056370336,0.00056391506
359,0.00056353334,0.00056370336
360,0.015042483,0.00056353334
361,0.014496147,0.015042483
362,0.013586661,0.014496147
363,0.012175338,0.013586661
364,0.010244343,0.012175338
365,0.008027293,0.010244343
366,0.005929113,0.008027293
367,0.004251221,0.005929113
368,0.0030562056,0.004251221
369,0.002255619,0.0030562056
370,0.0017300553,0.002255619
371,0.0013834989,0.0017300553
372,0.0011511059,0.0013834989
373,0.0009919042,0.0011511059
374,0.0008804406,0.0009919042
375,0.0008008119,0.0008804406
376,0.00074292056,0.0008008119
377,0.00070019875,0.00074292056
378,0.00066827965,0.00070019875
379,0.0006441877,0.00066827965
380,0.00062585727,0.0006441877
381,0.0006118157,0.00062585727
382,0.00060100114,0.0006118157
383,0.00059263926,0.00060100114
384,0.00058614806,0.00059263926
385,0.00058109843,0.00058614806
386,0.0005771608,0.00058109843
387,0.0005740854,0.0005771608
388,0.00057167787,0.0005740854
389,0.0005697924,0.00057167787
390,0.0005683128,0.0005697924
391,0.00056715263,0.0005683128
392,0.0005662419,0.00056715263
393,0.0005655267,0.0005662419
394,0.0005649674,0.0005655267
395,0.00056452805,0.0005649674
396,0.000564183,0.00056452805
397,0.0005639106,0.000564183
398,0.0005636999,0.0005639106
399,0.0005635357,0.0005636999
400,0.015042495,0.0005635357
401,0.014496203,0.015042495
402,0.013586823,0.014496203
403,0.012175716,0.013586823
404,0.010245016,0.012175716
405,0.008028229,0.010245016
406,0.0059301103,0.008028229
407,0.0042520887,0.0059301103
408,0.0030568745,0.0042520887
409,0.0022561154,0.0030568745
410,0.0017304217,0.0022561154
411,0.0013837753,0.0017304217
412,0.0011513225,0.0013837753
413,0.0009920757,0.0011513225
414,0.00088057417,0.0009920757
415,0.00080091826,0.00088057417
416,0.000743003,0.00080091826
417,0.00070026086,0.000743003
418,0.00066832337,0.00070026086
419,0.00064421864,0.00066832337
420,0.000625872,0.00064421864
421,0.0006118213,0.000625872
422,0.00060100056,0.0006118213
423,0.0005926318,0.00060100056
424,0.0005861389,0.0005926318
425,0.0005810895,0.0005861389
426,0.000577156,0.0005810895
427,0.00057408115,0.000577156
428,0.0005716791,0.00057408115
429,0.00056980026,0.0005716791
430,0.00056832994,0.00056980026
431,0.0005671777,0.00056832994
432,0.0005662763,0.0005671777
433,0.0005655722,0.0005662763
434,0.0005650191,0.0005655722
435,0.00056458596,0.0005650191
436,0.00056424254,0.00056458596
437,0.000563973,0.00056424254
438,0.00056376297,0.000563973
439,0.0005636004,0.00056376297
440,0.01504252,0.0005636004
441,0.01449629,0.01504252
442,0.013587046,0.01449629
443,0.012176123,0.013587046
444,0.01024561,0.012176123
445,0.008028886,0.01024561
446,0.0059307227,0.008028886
447,0.0042525744,0.0059307227
448,0.0030572289,0.0042525744
449,0.0022563583,0.0030572289
450,0.001730587,0.0022563583
451,0.0013838933,0.001730587
452,0.0011514103,0.0013838933
453,0.0009921481,0.0011514103
454,0.00088063884,0.0009921481
455,0.000800978,0.00088063884
456,0.00074305915,0.000800978
457,0.00070031633,0.00074305915
458,0.00066837826,0.00070031633
459,0.0006442717,0.00066837826
460,0.00062592985,0.0006442717
461,0.00061187596,0.00062592985
462,0.0006010543,0.00061187596
463,0.00059268397,0.0006010543
464,0.0005861907,0.00059268397
465,0.0005811397,0.0005861907
466,0.00057720265,0.0005811397
467,0.00057412643,0.00057720265
468,0.0005717207,0.00057412643
469,0.0005698382,0.0005717207
470,0.00056836294,0.0005698382
471,0.0005672084,0.00056836294
472,0.0005662992,0.0005672084
473,0.0005655882,0.0005662992
474,0.00056502863,0.0005655882
475,0.00056459004,0.00056502863
476,0.00056424434,0.00056459004
477,0.00056397275,0.00056424434
478,0.00056376145,0.00056397275
479,0.00056359486,0.00056376145
480,0.015042512,0.00056359486
481,0.0144962575,0.015042512
482,0.013586964,0.0144962575
483,0.012175986,0.013586964
484,0.010245431,0.012175986
485,0.008028722,0.010245431
486,0.0059306086,0.008028722
487,0.0042525386,0.0059306086
488,0.003057242,0.0042525386
489,0.0022563962,0.003057242
490,0.0017306195,0.0022563962
491,0.0013839228,0.0017306195
492,0.0011514417,0.0013839228
493,0.0009921787,0.0011514417
494,0.0008806685,0.0009921787
495,0.00080100785,0.0008806685
496,0.000743091,0.00080100785
497,0.00070034544,0.000743091
498,0.0006684064,0.00070034544
499,0.00064430275,0.0006684064
500,0.0006259619,0.00064430275
501,0.0006119101,0.0006259619
502,0.0006010896,0.0006119101
503,0.0005927183,0.0006010896
504,0.00058622484,0.0005927183
505,0.00058116746,0.00058622484
506,0.00057722395,0.00058116746
507,0.0005741461,0.00057722395
508,0.0005717374,0.0005741461
509,0.00056985114,0.0005717374
510,0.00056837295,0.00056985114
511,0.00056721247,0.00056837295
512,0.0005663,0.00056721247
513,0.00056558615,0.0005663
514,0.0005650273,0.00056558615
515,0.0005645851,0.0005650273
516,0.0005642369,0.0005645851
517,0.0005639644,0.0005642369
518,0.00056375156,0.0005639644
519,0.0005635875,0.00056375156
520,0.015042514,0.0005635875
521,0.014496288,0.015042514
522,0.013587058,0.014496288
523,0.012176221,0.013587058
524,0.010245853,0.012176221
525,0.0080292765,0.010245853
526,0.0059311925,0.0080292765
527,0.004253044,0.0059311925
528,0.003057628,0.004253044
529,0.0022566803,0.003057628
530,0.0017308308,0.0022566803
531,0.0013840756,0.0017308308
532,0.0011515561,0.0013840756
533,0.0009922602,0.0011515561
534,0.00088072737,0.0009922602
535,0.00080104975,0.00088072737
536,0.000743121,0.00080104975
537,0.00070037425,0.000743121
538,0.00066843454,0.00070037425
539,0.0006443261,0.00066843454
540,0.00062598044,0.0006443261
541,0.000611925,0.00062598044
542,0.0006011012,0.000611925
543,0.0005927315,0.0006011012
544,0.00058623747,0.0005927315
545,0.0005811844,0.00058623747
546,0.0005772437,0.0005811844
547,0.00057416444,0.0005772437
548,0.00057175657,0.00057416444
549,0.0005698694,0.00057175657
550,0.00056838896,0.0005698694
551,0.0005672308,0.00056838896
552,0.0005663236,0.0005672308
553,0.0005656128,0.0005663236
554,0.0005650559,0.0005656128
555,0.0005646175,0.0005650559
556,0.0005642762,0.0005646175
557,0.0005640081,0.0005642762
558,0.0005637988,0.0005640081
559,0.00056363625,0.0005637988
560,0.0150425285,0.00056363625
561,0.014496334,0.0150425285
562,0.013587172,0.014496334
563,0.012176432,0.013587172
564,0.010246107,0.012176432
565,0.008029503,0.010246107
566,0.005931336,0.008029503
567,0.004253134,0.005931336
568,0.0030576799,0.004253134
569,0.0022567126,0.0030576799
570,0.0017308607,0.0022567126
571,0.001384098,0.0017308607
572,0.0011515784,0.001384098
573,0.0009922854,0.0011515784
574,0.0008807555,0.0009922854
575,0.0008010816,0.0008807555
576,0.0007431542,0.0008010816
577,0.0007004057,0.0007431542
578,0.0006684635,0.0007004057
579,0.00064435165,0.0006684635
580,0.00062600215,0.00064435165
581,0.00061194703,0.00062600215
582,0.0006011234,0.00061194703
583,0.0005927535,0.0006011234
584,0.0005862574,0.0005927535
585,0.000581204,0.0005862574
586,0.0005772652,0.000581204
587,0.0005741852,0.0005772652
588,0.0005717779,0.0005741852
589,0.0005698921,0.0005717779
590,0.0005684153,0.0005698921
591,0.000567258,0.0005684153
592,0.00056634995,0.000567258
593,0.00056563655,0.00056634995
594,0.00056507526,0.00056563655
595,0.00056463596,0.00056507526
596,0.00056428846,0.00056463596
597,0.00056401326,0.00056428846
598,0.00056380016,0.00056401326
599,0.0005636339,0.00056380016
600,0.01504252,0.0005636339
601,0.014496317,0.01504252
602,0.013587123,0.014496317
603,0.012176317,0.013587123
604,0.010245955,0.012176317
605,0.008029378,0.010245955
606,0.005931283,0.008029378
607,0.0042531164,0.005931283
608,0.003057697,0.0042531164
609,0.002256745,0.003057697
610,0.0017308797,0.002256745
611,0.0013841134,0.0017308797
612,0.0011515858,0.0013841134
613,0.000992284,0.0011515858
614,0.00088074984,0.000992284
615,0.00080107315,0.00088074984
616,0.0007431426,0.00080107315
617,0.0007003918,0.0007431426
618,0.0006684491,0.0007003918
619,0.00064433936,0.0006684491
620,0.0006259885,0.00064433936
621,0.000611931,0.0006259885
622,0.0006011055,0.000611931
623,0.00059273094,0.0006011055
624,0.0005862316,0.00059273094
625,0.00058117736,0.0005862316
626,0.0005772378,0.00058117736
627,0.00057416066,0.0005772378
628,0.00057175435,0.00057416066
629,0.00056987134,0.00057175435
630,0.00056839513,0.00056987134
631,0.00056723703,0.00056839513
632,0.00056632847,0.00056723703
633,0.00056561676,0.00056632847
634,0.0005650576,0.00056561676
635,0.000564618,0.0005650576
636,0.0005642736,0.000564618
637,0.0005640042,0.0005642736
638,0.000563792,0.0005640042
639,0.00056362315,0.000563792
640,0.015042521,0.00056362315
641,0.014496302,0.015042521
642,0.013587094,0.014496302
643,0.012176287,0.013587094
644,0.010245986,0.012176287
645,0.008029464,0.010245986
646,0.0059313904,0.008029464
647,0.0042531937,0.0059313904
648,0.0030577462,0.0042531937
649,0.00225677,0.0030577462
650,0.0017309071,0.00225677
651,0.0013841279,0.0017309071
652,0.0011515879,0.0013841279
653,0.0009922808,0.0011515879
654,0.000880737,0.0009922808
655,0.0008010519,0.000880737
656,0.0007431171,0.0008010519
657,0.00070036703,0.0007431171
658,0.0006684242,0.00070036703
659,0.0006443157,0.0006684242
660,0.0006259698,0.0006443157
661,0.0006119194,0.0006259698
662,0.00060109823,0.0006119194
663,0.00059272966,0.00060109823
664,0.0005862384,0.00059272966
665,0.00058118824,0.0005862384
666,0.00057725015,0.00058118824
667,0.0005741744,0.00057725015
668,0.00057176856,0.0005741744
669,0.0005698844,0.00057176856
670,0.00056840695,0.0005698844
671,0.0005672482,0.00056840695
672,0.0005663363,0.0005672482
673,0.0005656209,0.0005663363
674,0.00056506135,0.0005656209
675,0.0005646216,0.00056506135
676,0.00056427805,0.0005646216
677,0.0005640081,0.00056427805
678,0.0005637948,0.0005640081
679,0.0005636284,0.0005637948
680,0.015042521,0.0005636284
681,0.014496307,0.015042521
682,0.013587095,0.014496307
683,0.012176236,0.013587095
684,0.010245825,0.012176236
685,0.008029179,0.010245825
686,0.0059310417,0.008029179
687,0.0042528575,0.0059310417
688,0.0030574643,0.0042528575
689,0.0022565469,0.0030574643
690,0.0017307283,0.0022565469
691,0.0013840061,0.0017307283
692,0.0011515089,0.0013840061
693,0.0009922388,0.0011515089
694,0.00088072225,0.0009922388
695,0.0008010595,0.00088072225
696,0.0007431387,0.0008010595
697,0.0007003954,0.0007431387
698,0.00066846196,0.0007003954
699,0.0006443549,0.00066846196
700,0.0006260102,0.0006443549
701,0.00061195827,0.0006260102
702,0.0006011342,0.00061195827
703,0.00059276,0.0006011342
704,0.0005862578,0.00059276
705,0.0005811925,0.0005862578
706,0.0005772434,0.0005811925
707,0.0005741565,0.0005772434
708,0.0005717423,0.0005741565
709,0.0005698578,0.0005717423
710,0.0005683792,0.0005698578
711,0.0005672203,0.0005683792
712,0.0005663095,0.0005672203
713,0.0005655914,0.0005663095
714,0.000565018,0.0005655914
715,0.0005645674,0.000565018
716,0.0005642077,0.0005645674
717,0.00056392024,0.0005642077
718,0.0005636888,0.00056392024
719,0.0005635041,0.0005636888
720,0.01504245,0.0005635041
721,0.014496017,0.01504245
722,0.013586297,0.014496017
723,0.01217459,0.013586297
724,0.010243162,0.01217459
725,0.008025897,0.010243162
726,0.0059278705,0.008025897
727,0.004250313,0.0059278705
728,0.0030556233,0.004250313
729,0.0022552877,0.0030556233
730,0.0017298829,0.0022552877
731,0.0013834266,0.0017298829
732,0.0011511019,0.0013834266
733,0.000990408,0.0011511019
734,0.0008775035,0.000990408
735,0.0007967669,0.0008775035
736,0.0007380811,0.0007967669
737,0.0006958173,0.0007380811
738,0.00066461554,0.0006958173
739,0.0006412277,0.00066461554
740,0.00062350347,0.0006412277
741,0.0006099557,0.00062350347
742,0.00059953646,0.0006099557
743,0.0005914831,0.00059953646
744,0.0005852332,0.0005914831
745,0.00058036746,0.0005852332
746,0.0005765712,0.00058036746
747,0.000573602,0.0005765712
748,0.0005712758,0.000573602
749,0.00056945096,0.0005712758
750,0.0005680221,0.00056945096
751,0.0005668999,0.0005680221
752,0.00056601904,0.0005668999
753,0.0005653299,0.00056601904
754,0.0005647957,0.0005653299
755,0.0005643808,0.0005647957
756,0.0005640638,0.0005643808
757,0.00056381704,0.0005640638
758,0.0005636263,0.00056381704
759,0.00056348165,0.0005636263
760,0.01504251,0.00056348165
761,0.014496266,0.01504251
762,0.013581574,0.014496266
763,0.01215614,0.013581574
764,0.010202671,0.01215614
765,0.007964281,0.010202671
766,0.0058569424,0.007964281
767,0.004183263,0.0058569424
768,0.0029991588,0.004183263
769,0.0022102797,0.0029991588
770,0.0016945669,0.0022102797
771,0.0013555574,0.0016945669
772,0.0011287263,0.0013555574
773,0.00097356277,0.0011287263
774,0.00086504745,0.00097356277
775,0.00078758644,0.00086504745
776,0.0007313018,0.00078758644
777,0.00068978645,0.0007313018
778,0.0006587805,0.00068978645
779,0.0006353927,0.0006587805
780,0.00061760645,0.0006353927
781,0.0006039865,0.00061760645
782,0.0005935048,0.0006039865
783,0.00058539456,0.0005935048
784,0.0005790911,0.00058539456
785,0.00057498395,0.0005790911
786,0.00057208235,0.00057498395
787,0.0005699606,0.00057208235
788,0.0005683755,0.0005699606
789,0.0005671757,0.0005683755
790,0.0005662655,0.0005671757
791,0.00056557666,0.0005662655
792,0.00056505215,0.00056557666
793,0.0005646529,0.00056505215
794,0.00056435226,0.0005646529
795,0.0005641217,0.00056435226
796,0.0005639456,0.0005641217
797,0.0005638085,0.0005639456
798,0.0005637013,0.0005638085
799,0.0005636147,0.0005637013
800,0.015042583,0.0005636147
801,0.014496548,0.015042583
802,0.013587661,0.014496548
803,0.012177285,0.013587661
804,0.010247289,0.012177285
805,0.008030763,0.010247289
806,0.005932388,0.008030763
807,0.004253858,0.005932388
808,0.0030581127,0.004253858
809,0.0022569566,0.0030581127
810,0.0017309824,0.0022569566
811,0.0013841455,0.0017309824
812,0.0011515633,0.0013841455
813,0.0009922294,0.0011515633
814,0.0008793278,0.0009922294
815,0.00079829665,0.0008793278
816,0.0007392853,0.00079829665
817,0.0006957237,0.0007392853
818,0.0006631906,0.0006957237
819,0.00063865824,0.0006631906
820,0.00062000885,0.00063865824
821,0.0006057421,0.00062000885
822,0.0005947705,0.0006057421
823,0.0005862941,0.0005947705
824,0.0005797236,0.0005862941
825,0.0005746162,0.0005797236
826,0.00057064043,0.0005746162
827,0.0005675437,0.00057064043
828,0.0005651275,0.0005675437
829,0.0005632453,0.0005651275
830,0.0005617822,0.0005632453
831,0.00056064903,0.0005617822
832,0.00055977574,0.00056064903
833,0.0005591036,0.00055977574
834,0.00055859063,0.0005591036
835,0.00055820367,0.00055859063
836,0.00055791205,0.00055820367
837,0.00055769266,0.00055791205
838,0.0005575257,0.00055769266
839,0.0005574023,0.0005575257
840,0.015040665,0.0005574023
841,0.0144885,0.015040665
842,0.0135656325,0.0144885
843,0.012130759,0.0135656325
844,0.0101703275,0.012130759
845,0.007931588,0.0101703275
846,0.0058214595,0.007931588
847,0.004147978,0.0058214595
848,0.0029673958,0.004147978
849,0.0021833214,0.0029673958
850,0.0016721729,0.0021833214
851,0.0013369018,0.0016721729
852,0.0011129647,0.0013369018
853,0.0009599926,0.0011129647
854,0.0008531226,0.0009599926
855,0.00077690365,0.0008531226
856,0.0007215653,0.00077690365
857,0.00068077934,0.0007215653
858,0.00065033877,0.00068077934
859,0.0006273941,0.00065033877
860,0.0006099515,0.0006273941
861,0.00059660245,0.0006099515
862,0.0005863281,0.00059660245
863,0.00057838997,0.0005863281
864,0.0005722238,0.00057838997
865,0.00056741823,0.0005722238
866,0.00056367123,0.00056741823
867,0.00056073436,0.00056367123
868,0.0005584154,0.00056073436
869,0.00055658846,0.0005584154
870,0.00055591227,0.00055658846
871,0.00055566354,0.00055591227
872,0.00055483286,0.00055566354
873,0.00055471313,0.00055483286
874,0.0005548085,0.00055471313
875,0.00055496686,0.0005548085
876,0.0005551372,0.00055496686
877,0.000555298,0.0005551372
878,0.00055543456,0.000555298
879,0.00055554864,0.00055543456
880,0.015040372,0.00055554864
881,0.014487315,0.015040372
882,0.013562589,0.014487315
883,0.012124863,0.013562589
884,0.010161597,0.012124863
885,0.007921434,0.010161597
886,0.0058210813,0.007921434
887,0.004157901,0.0058210813
888,0.0029830462,0.004157901
889,0.0022005863,0.0029830462
890,0.0016888893,0.0022005863
891,0.0013522591,0.0016888893
892,0.0011268297,0.0013522591
893,0.00097249786,0.0011268297
894,0.00086447253,0.00097249786
895,0.00078731164,0.00086447253
896,0.00073121866,0.00078731164
897,0.0006898291,0.00073121866
898,0.0006589159,0.0006898291
