index,start,end
0,0.0005276479,0.00024149824
1,7.27185e-05,0.000111534304
2,5.0460592e-05,0.00023107888
3,0.000112456655,0.00012916491
4,0.00012571788,0.00014898447
5,0.00013979961,0.00017224696
6,0.00017349562,9.93838e-05
7,0.00017407563,6.0124974e-05
8,0.00021728,8.924946e-05
9,0.00016509401,6.638777e-05
10,0.00019922518,7.401361e-05
11,0.0003100373,0.00013665073
12,0.00035749824,0.00016809198
13,0.00039671257,0.00018893662
14,0.00043986188,0.00024857625
15,0.0005496981,0.00033708094
16,0.0005873582,0.00035968237
17,0.000687629,0.00047921995
18,0.00081621954,0.00057964085
19,0.00088928314,0.0006296834
20,0.0009800724,0.00072931533
21,0.0010457309,0.00074950827
22,0.001049771,0.00073715334
23,0.001055591,0.000719152
24,0.0010010352,0.0006831619
25,0.00089588994,0.0005959854
26,0.0008196159,0.0005460176
27,0.00075966265,0.00047969844
28,0.0006555755,0.00039959291
29,0.00061915594,0.00038098884
30,0.0005891761,0.00036194813
31,0.00057896395,0.00038282332
32,0.0005219787,0.0003629891
33,0.00048445232,0.00039536998
34,0.00042871936,0.0003947616
35,0.00038344454,0.0004127045
36,0.00033089388,0.00041165546
37,0.00028246187,0.00039679668
38,0.00026181375,0.00040179072
39,0.00024538868,0.0004012601
40,0.0011900923,0.00047344022
41,0.00016733265,0.00038927438
42,7.815885e-05,0.00034243314
43,0.00017562804,0.00025322294
44,3.7223446e-05,0.00010153142
45,8.08384e-05,0.00023662177
46,9.314517e-05,0.00011676917
47,0.00013644964,6.0647693e-05
48,0.00010241055,3.2264885e-05
49,0.00012082533,4.770827e-05
50,0.00011907166,4.8097372e-05
51,0.00020069108,9.810713e-05
52,0.00034195237,0.0002051636
53,0.0005093306,0.00032147014
54,0.00075436407,0.00047199897
55,0.0007010987,0.0006471707
56,0.0014640709,0.0014977687
57,0.00134695,0.002194117
58,0.00084976625,0.0013900546
59,0.00031562452,0.0010704825
60,9.9035286e-05,0.00084919063
61,1.3042334e-05,0.0003125006
62,1.9583724e-05,0.00080313365
63,0.00025659497,0.0046168007
64,0.00043877197,0.0016448897
65,0.00051411596,0.0009399374
66,0.00060639344,0.00075322937
67,0.00070868206,0.0004291198
68,0.00049053493,0.0001358158
69,0.000864939,0.00026290183
70,0.0008172357,0.00034536267
71,0.0006667754,0.00035349585
72,0.0006258037,0.00038350647
73,0.00049557746,0.00038554447
74,0.00044183078,0.00040984707
75,0.0004102368,0.00046283077
76,0.0003962405,0.00069572293
77,0.00036346604,0.0009832291
78,0.00040592495,0.0014842624
79,0.0004297683,0.0019128905
80,0.0015370285,0.00048555105
81,0.00015626337,0.00043110742
82,7.995563e-05,0.00042407555
83,0.00022484829,0.00046362076
84,8.407744e-05,0.00025949988
85,0.00019326802,0.0006027151
86,0.00024636934,0.0003268623
87,0.0003083551,0.00019548924
88,0.00019521355,7.787618e-05
89,0.00018502961,8.214508e-05
90,0.00013897478,6.1322375e-05
91,0.00014966144,7.55561e-05
92,0.00013907238,7.8316305e-05
93,0.00016351373,9.870233e-05
94,0.00018505836,0.0001068848
95,0.00023115211,0.00013205678
96,0.00022528725,0.00012371948
97,0.00026427538,0.0001534179
98,0.00024672027,0.00014573541
99,0.00023801971,0.00014941444
100,0.00023210974,0.000152828
101,0.00020160833,0.00014528922
102,0.00018652005,0.00014591898
103,0.00019963764,0.00016739262
104,0.00020260105,0.00017431655
105,0.00020077739,0.00015633681
106,0.00020210461,0.00013524556
107,0.00020747782,0.00011786101
108,0.00020392679,9.7610275e-05
109,0.00020193863,8.543984e-05
110,0.0001918487,7.4095646e-05
111,0.0001953325,7.6035896e-05
112,0.0001680487,6.481531e-05
113,0.00016154702,6.497403e-05
114,0.00015240854,6.570569e-05
115,0.00015591159,7.343841e-05
116,0.0001530687,7.545087e-05
117,0.00016989003,9.161795e-05
118,0.00017509476,9.4436364e-05
119,0.00016940116,8.808387e-05
120,0.0011834323,0.0003125592
121,0.00015823054,0.00034925193
122,7.8020545e-05,0.00031998425
123,0.00022419133,0.00029382933
124,0.00011622429,0.00017621006
125,0.00013339851,0.00017737829
126,0.000118314994,7.996673e-05
127,0.00015366738,7.364483e-05
128,0.00014036683,7.064579e-05
129,0.00015197428,7.2805626e-05
130,0.00018430616,7.694074e-05
131,0.00022383158,0.00010547173
132,0.00020789729,0.00010326485
133,0.00018258936,8.456622e-05
134,0.00018543283,9.3521296e-05
135,0.00015957064,8.835992e-05
136,0.00016637836,9.665712e-05
137,0.00017745834,0.00010551123
138,0.00019988556,0.00013256128
139,0.00019505557,0.00013216485
140,0.0002070923,0.00014035328
141,0.0002171396,0.0001521008
142,0.00021537465,0.00015944072
143,0.0002093334,0.00015673864
144,0.00021606823,0.00016506946
145,0.00024065563,0.00018619247
146,0.00025587733,0.00018691183
147,0.0002870151,0.00018815695
148,0.0002839611,0.00016197849
149,0.00027768238,0.00014670505
150,0.00023302142,0.00011438687
151,0.00020830278,0.00010172218
152,0.00019292919,9.311712e-05
153,0.00023043058,0.00011295488
154,0.00024178371,0.0001034209
155,0.0002856711,0.00010827806
156,0.0002397458,8.022365e-05
157,0.00021350227,7.429853e-05
158,0.00022816345,8.4409934e-05
159,0.00030286406,0.000116940006
160,0.0010349995,0.00031874617
161,0.00073032046,0.0013450236
162,0.00034730573,0.0007886427
163,0.00046206894,0.00036761645
164,0.00028537697,0.0002583034
165,0.00045683476,0.0008412219
