 Activity, AccelX_5, AccelY_5, AccelZ_5, GyroX_5, GyroY_5, GyroZ_5
0,-2.573358,-2.36701,8.935801,-0.070482,-0.054854,0.102853
0,-2.623868,-2.354702,8.898158,-0.057042,-0.057991,0.095504
0,-2.659385,-2.352503,8.855189,-0.047444,-0.057444,0.094107
0,-2.683593,-2.364567,8.871431,-0.033611,-0.063702,0.094333
0,-2.742346,-2.332661,8.977632,-0.028052,-0.064757,0.09753
0,-2.735816,-2.303693,8.928011,-0.022748,-0.071769,0.101956
0,-2.773293,-2.301727,8.951278,-0.023721,-0.079291,0.113705
0,-2.822415,-2.327118,8.936378,-0.02888,-0.054629,0.110893
0,-2.873351,-2.343033,8.903697,-0.027079,-0.038323,0.115192
0,-2.956964,-2.33914,8.947672,-0.014946,-0.056648,0.116269
0,-2.927965,-2.311477,8.964212,-0.015584,-0.057842,0.114458
0,-2.950188,-2.35802,8.937401,-0.012016,-0.041193,0.11494
0,-3.021363,-2.330805,8.971744,-0.012594,-0.029387,0.110906
0,-3.006653,-2.339818,8.966536,-0.014357,-0.030688,0.107553
0,-3.003015,-2.356526,8.88904,-0.004767,-0.006903,0.112016
0,-3.133427,-2.425658,8.977912,-0.003326,0.009895,0.097117
0,-3.096722,-2.436951,9.038331,0.012696,-0.021198,0.078972
0,-3.013166,-2.395911,9.040932,0.029003,-0.045721,0.068037
0,-2.974223,-2.366657,9.147423,0.031744,-0.048211,0.05536
0,-2.894434,-2.301073,9.27617,0.019783,-0.061808,0.044856
0,-2.805272,-2.27719,9.248552,0.003559,-0.048219,0.039261
0,-2.74237,-2.303856,9.192006,-0.005692,-0.041055,0.043976
0,-2.777656,-2.321543,9.13681,-0.012128,-0.034115,0.049002
0,-2.786984,-2.357869,9.116943,-0.012183,-0.035417,0.043155
0,-2.754228,-2.371587,9.088964,-0.007605,-0.044995,0.039954
0,-2.708953,-2.357729,9.099225,-0.001966,-0.055472,0.042161
0,-2.665292,-2.338372,9.157238,-0.002136,-0.058441,0.042753
0,-2.661758,-2.332032,9.206739,-0.003138,-0.066252,0.044765
0,-2.653525,-2.302026,9.157805,0.003421,-0.069915,0.048789
0,-2.676349,-2.267678,9.154712,-0.009429,-0.046636,0.048873
0,-2.674421,-2.286582,9.189759,-0.0188,-0.032071,0.051337
0,-2.644269,-2.252905,9.18806,-0.01962,-0.046593,0.053051
0,-2.695041,-2.278691,9.173082,-0.023171,-0.039205,0.055822
0,-2.718913,-2.270176,9.155635,-0.017142,-0.042414,0.051646
0,-2.699618,-2.306104,9.137327,-0.0151,-0.055869,0.059475
0,-2.752028,-2.292028,9.166831,-0.01533,-0.04982,0.062331
0,-2.774731,-2.31639,9.153521,-0.017591,-0.049676,0.057945
0,-2.781406,-2.348463,9.069211,-0.017887,-0.035247,0.054685
0,-2.807607,-2.349,9.068486,-0.01856,-0.017748,0.054905
0,-2.849064,-2.356463,9.108113,-0.011626,-0.034158,0.044754
0,-2.857939,-2.340271,9.050565,-0.016333,-0.037175,0.037897
0,-2.813177,-2.328309,9.059935,-0.015218,-0.046721,0.028748
0,-2.753626,-2.294282,9.059816,-0.00868,-0.050753,0.034026
0,-2.751364,-2.27965,9.091405,-0.010781,-0.029277,0.032351
0,-2.778094,-2.299261,9.124977,-0.01429,-0.021884,0.035155
0,-2.761642,-2.301621,9.102258,-0.005465,-0.02536,0.031262
0,-2.759524,-2.301115,9.103028,-0.004473,-0.027566,0.030821
0,-2.730717,-2.285434,9.135492,-0.00021,-0.031794,0.033018
0,-2.742704,-2.281785,9.159881,0.002616,-0.031706,0.032018
0,-2.744394,-2.261937,9.238361,-0.0161,-0.005097,0.025474
0,-2.717773,-2.24853,9.269581,-0.024462,-0.012394,0.029421
0,-2.702144,-2.28623,9.249701,-0.02307,-0.017378,0.035174
0,-2.769394,-2.290883,9.223343,-0.025204,-0.015259,0.034071
0,-2.712204,-2.31635,9.21176,-0.025212,-0.024267,0.031768
0,-2.723498,-2.311183,9.170354,-0.02379,-0.010521,0.028596
0,-2.794541,-2.296677,9.22172,-0.029575,-0.003639,0.029623
0,-2.820945,-2.304606,9.172356,-0.033893,-2.2e-05,0.019039
0,-2.750747,-2.309658,9.150333,-0.028601,-0.01447,0.014637
0,-2.746855,-2.307741,9.085575,-0.02797,-0.022283,0.014084
0,-2.731535,-2.322487,9.078939,-0.029199,-0.005983,0.012619
0,-2.728897,-2.286962,9.01034,-0.027698,-0.00896,0.010672
0,-2.757245,-2.275518,9.03934,-0.030172,-0.003436,0.011775
0,-2.770233,-2.348012,9.021242,-0.023126,0.000794,0.006891
0,-2.809191,-2.332993,8.961815,-0.007046,-0.012898,0.001285
0,-2.808647,-2.353026,8.996098,-0.005433,-0.013853,-0.008351
0,-2.76652,-2.29382,9.031814,-0.008055,-0.019294,-0.01282
0,-2.736028,-2.318905,9.019568,-0.004353,-0.014376,-0.015204
0,-2.707266,-2.295735,9.034331,-0.003959,-0.008098,-0.017653
0,-2.651463,-2.315169,9.070508,0.004273,-0.012171,-0.01493
0,-2.633802,-2.331101,9.017397,0.017601,-0.016323,-0.008849
0,-2.660752,-2.348562,9.051466,0.019711,-0.010113,-0.002879
0,-2.606218,-2.375203,9.105001,0.013929,-0.003232,-0.001833
0,-2.676745,-2.39042,9.16112,0.019654,-0.002455,0.004562
0,-2.733807,-2.408323,9.193489,0.005469,0.014531,0.005783
0,-2.818366,-2.485296,9.214354,0.000563,0.00891,-0.001754
0,-2.858603,-2.521586,9.192757,0.004405,-0.010217,-0.011665
0,-2.8003,-2.521017,9.195587,0.009014,-0.035195,-0.018875
0,-2.672473,-2.493784,9.238421,0.001887,-0.040378,-0.021098
0,-2.667128,-2.475293,9.205488,-0.002211,-0.024836,-0.018989
0,-2.732547,-2.518395,9.135286,-0.014927,0.015565,-0.021151
0,-2.845355,-2.556943,9.133295,-0.040349,0.043629,-0.033546
0,-2.92903,-2.601764,9.08405,-0.036042,0.022734,-0.041139
0,-2.915018,-2.585639,9.072703,-0.030419,0.005304,-0.060019
0,-2.886436,-2.552376,9.117115,-0.020986,-0.014577,-0.079068
0,-2.774061,-2.479391,9.209413,-0.014495,-0.036901,-0.088158
0,-2.670441,-2.451831,9.185984,-0.016846,-0.029085,-0.085082
0,-2.624891,-2.410903,9.190717,-0.025272,-0.009321,-0.085153
0,-2.597073,-2.378533,9.234737,-0.037856,0.016624,-0.084132
0,-2.568365,-2.332372,9.196651,-0.04143,0.01331,-0.077219
0,-2.45612,-2.328366,9.181755,-0.044481,-0.00011,-0.072862
0,-2.427501,-2.267643,9.174731,-0.04384,-2e-05,-0.056289
0,-2.416002,-2.209618,9.255619,-0.048286,0.000466,-0.04436
0,-2.301388,-2.189845,9.15951,-0.046463,-0.008364,-0.028579
0,-2.212859,-2.174131,9.015113,-0.044063,-0.008036,-0.004832
0,-2.184332,-2.201972,9.001253,-0.035307,0.00472,0.013337
0,-2.144568,-2.15856,9.00531,-0.030637,-0.00515,0.042949
0,-2.119433,-2.155229,9.05319,-0.023723,-0.004725,0.063159
0,-2.139134,-2.10177,9.150938,-0.030006,0.001652,0.091517
0,-2.226734,-2.142598,9.215102,-0.03074,0.006966,0.112027
0,-2.300171,-2.199156,9.224903,-0.03223,0.019169,0.125989
0,-2.317058,-2.206013,9.151676,-0.03372,0.013044,0.136509
0,-2.389718,-2.252158,9.144674,-0.035583,-0.008017,0.145802
0,-2.460648,-2.28788,9.1212,-0.030405,-0.015481,0.151301
0,-2.532407,-2.352002,9.14882,-0.0258,-0.022419,0.14863
0,-2.559862,-2.364559,9.117436,-0.025712,-0.037757,0.14456
0,-2.558906,-2.409944,9.090469,-0.012126,-0.037259,0.143609
0,-2.615738,-2.402387,9.137188,-0.012636,-0.035795,0.1425
0,-2.602376,-2.406562,9.179448,-0.008139,-0.052428,0.140022
0,-2.627525,-2.417123,9.149284,-0.009589,-0.048067,0.136816
0,-2.614307,-2.39807,9.205215,-0.019821,-0.03984,0.136256
0,-2.613507,-2.395796,9.206034,-0.019144,-0.046034,0.140137
0,-2.611458,-2.373853,9.173125,-0.021963,-0.04585,0.150712
0,-2.652651,-2.383529,9.165592,-0.031987,-0.034965,0.150868
0,-2.666854,-2.39411,9.158481,-0.034358,-0.035771,0.150293
0,-2.722189,-2.382562,9.140175,-0.038045,-0.03165,0.154941
0,-2.848254,-2.4015,9.146717,-0.042415,-0.029044,0.159101
0,-2.877243,-2.434044,9.148956,-0.042181,-0.039689,0.148075
0,-2.877243,-2.434044,9.148956,-0.042181,-0.039689,0.148075
0,-2.854168,-2.432066,9.049165,-0.045589,-0.034788,0.137238
0,-2.917132,-2.467669,9.014544,-0.038861,-0.023748,0.123865
0,-2.972752,-2.493953,8.951341,-0.033625,-0.021509,0.118258
0,-3.002581,-2.553915,8.891614,-0.022117,-0.004492,0.10235
0,-3.130585,-2.556625,8.928918,-0.011195,-0.001719,0.082636
0,-3.165151,-2.608793,9.076946,-0.002537,-0.005774,0.059487
0,-3.138274,-2.579871,9.139675,0.000768,-0.01966,0.034442
0,-3.082566,-2.575932,9.189534,0.006241,-0.021399,0.018327
0,-3.038696,-2.48941,9.28772,-0.009649,-0.020616,0.001521
0,-2.966289,-2.499725,9.2179,-0.02304,-0.010389,-0.011116
0,-2.906521,-2.497594,9.041618,-0.030181,0.013454,-0.01937
0,-2.865328,-2.514714,9.034471,-0.025061,0.000329,-0.028997
0,-2.764613,-2.431744,9.020532,-0.014581,-0.002971,-0.036715
0,-2.665906,-2.416094,9.012367,-0.022784,0.00092,-0.038099
0,-2.609295,-2.387424,9.009973,-0.017954,0.011167,-0.033418
0,-2.580549,-2.347626,8.98999,-0.017068,0.014959,-0.030943
0,-2.497873,-2.342342,8.974246,-0.009218,0.013429,-0.023532
0,-2.458979,-2.352094,9.015307,0.007366,0.021689,-0.019233
0,-2.448694,-2.308027,9.131589,0.012402,0.020465,-0.012098
0,-2.397869,-2.296319,9.275807,0.008922,0.005024,-0.00026
0,-2.371478,-2.254606,9.369074,-0.000425,-0.005729,0.010705
0,-2.371985,-2.264851,9.385861,-0.014539,-0.005375,0.023997
0,-2.384292,-2.271947,9.313689,-0.024365,-0.007967,0.034327
0,-2.354267,-2.272872,9.201629,-0.030445,-0.00638,0.044872
0,-2.394638,-2.317186,9.083742,-0.026179,-0.010157,0.055318
0,-2.433979,-2.279509,8.991049,-0.024665,0.00116,0.061225
0,-2.505392,-2.34121,8.905938,-0.015375,0.010383,0.066211
0,-2.565404,-2.36799,8.954649,0.001113,0.00397,0.063891
0,-2.625137,-2.341685,9.079597,0.009974,0.001237,0.06702
0,-2.699199,-2.37341,9.169527,0.015599,-0.006087,0.067156
0,-2.784548,-2.372896,9.232762,0.009268,-0.01367,0.065688
0,-2.842035,-2.411834,9.2517,0.00142,-0.012109,0.058272
0,-2.84232,-2.447667,9.207316,-0.002918,-0.016054,0.051216
0,-2.925384,-2.481812,9.16071,-0.015439,-0.009378,0.043195
0,-2.911731,-2.508691,9.122973,-0.019474,-0.009664,0.033066
0,-2.977275,-2.483768,8.999015,-0.021104,-0.001761,0.021328
0,-3.020845,-2.53391,8.945047,-0.025944,0.02167,0.007839
0,-3.034107,-2.545496,8.824295,-0.013176,0.012225,-0.009356
0,-3.020343,-2.549436,8.80018,-0.002343,0.00654,-0.02308
0,-2.949543,-2.516533,8.823123,0.017393,-0.007911,-0.036619
0,-2.878821,-2.488291,8.911423,0.026172,-0.017917,-0.042227
0,-2.793479,-2.424061,9.021255,0.031632,-0.007075,-0.044111
0,-2.724396,-2.404749,9.126205,0.027672,-0.000107,-0.045508
0,-2.684084,-2.39899,9.199064,0.017713,0.016201,-0.039756
0,-2.643648,-2.425317,9.162121,0.018033,0.019723,-0.031979
0,-2.646024,-2.406591,9.240502,0.013773,0.016326,-0.030702
0,-2.578936,-2.416407,9.282675,0.008842,0.011761,-0.031181
0,-2.535872,-2.386221,9.256964,0.003515,0.002159,-0.023503
0,-2.479557,-2.402864,9.227421,-0.009055,-0.005764,-0.017671
0,-2.434043,-2.368239,9.137048,-0.010805,0.000271,-0.012215
0,-2.404132,-2.392692,9.011122,-0.0133,0.004104,-0.004709
0,-2.446569,-2.380595,9.016513,-0.006442,0.01784,0.00525
0,-2.42091,-2.367867,9.047489,-0.002749,0.007567,0.00846
0,-2.448416,-2.356379,9.03002,0.010107,-0.001785,0.011728
0,-2.420994,-2.341337,9.062075,0.018775,-0.0068,0.012878
