 Activity, AccelX_5, AccelY_5, AccelZ_5, GyroX_5, GyroY_5, GyroZ_5
0,0.269612,0.623082,10.468326,-0.066645,0.021325,0.09095
0,0.05839,0.469974,10.005589,-0.110492,0.052773,0.10335
0,-0.142386,0.233887,9.644513,-0.12728,0.080737,0.089424
0,-0.249641,0.159876,9.34865,-0.107428,0.057152,0.061936
0,-0.21056,0.122607,9.156416,-0.067783,0.035381,0.028193
0,-0.174333,0.132947,9.107763,-0.032673,0.024582,-0.008696
0,-0.155455,0.223892,9.171066,0.009849,0.011882,-0.042246
0,-0.082698,0.307253,9.367237,0.048023,-0.000836,-0.071946
0,0.024505,0.472799,9.654948,0.067342,-0.023697,-0.101252
0,0.166514,0.605387,9.831663,0.067819,-0.046887,-0.104059
0,0.176748,0.614068,10.070242,0.056068,-0.052526,-0.109438
0,0.193889,0.599263,10.055238,0.041699,-0.073682,-0.130704
0,0.196589,0.554532,9.992857,0.05435,-0.100543,-0.160393
0,0.255372,0.603192,9.965308,0.064214,-0.111107,-0.195202
0,0.310762,0.750711,10.160222,0.076521,-0.141249,-0.221832
0,0.380748,0.742521,10.248562,0.06636,-0.177812,-0.240136
0,0.459136,0.874087,10.107166,0.050015,-0.214003,-0.271286
0,0.615661,0.927035,9.921965,0.039304,-0.230235,-0.290097
0,0.715922,1.014857,9.750313,0.035339,-0.236545,-0.289502
0,0.664154,1.044246,9.712222,0.023301,-0.224784,-0.274084
0,0.413015,0.938662,9.647513,0.010745,-0.202716,-0.286968
0,0.270434,0.808855,9.590904,0.028157,-0.204557,-0.337442
0,0.384401,0.86869,9.707868,0.042765,-0.240619,-0.393951
0,0.611994,0.890237,9.833393,0.045063,-0.222088,-0.427313
0,0.883308,0.865332,9.98167,0.038663,-0.21631,-0.428611
0,1.241965,0.865309,9.949591,0.019532,-0.220644,-0.377838
0,1.434204,0.66166,9.848985,-0.03613,-0.120758,-0.261673
0,1.310031,0.241211,9.66658,-0.0891,0.027426,-0.112638
0,0.795134,-0.243341,9.547176,-0.127966,0.151105,0.008008
0,0.148844,-0.692082,9.541721,-0.126364,0.223431,0.07966
0,-0.517372,-1.034287,9.55893,-0.07842,0.231707,0.102034
0,-0.961253,-1.202284,9.628125,-0.03796,0.136464,0.058753
0,-1.035855,-1.175799,9.61755,0.026311,-0.020174,-0.010594
0,-0.687057,-0.800165,9.684334,0.061141,-0.160494,-0.096216
0,-0.235079,-0.428401,9.620863,0.040166,-0.140923,-0.143697
0,-0.004722,-0.18518,9.626728,0.003497,-0.035679,-0.170307
0,0.181637,0.054079,9.661078,-0.023957,0.029789,-0.196185
0,0.340698,0.304069,9.792509,-0.04319,0.063752,-0.215715
0,0.403051,0.416718,9.81227,-0.043943,0.058857,-0.222613
0,0.45981,0.534444,9.743001,-0.02521,0.004674,-0.22922
0,0.639486,0.601035,9.57854,-0.003002,-0.051392,-0.2161
0,0.818091,0.646429,9.391488,0.02603,-0.090667,-0.188232
0,0.958049,0.658831,9.274795,0.048197,-0.086303,-0.145655
0,1.043497,0.656364,9.244003,0.046378,-0.038677,-0.105237
0,1.028241,0.568555,9.181496,0.046263,0.02851,-0.066966
0,1.003887,0.500444,9.116443,0.069477,0.061188,-0.041693
0,1.027999,0.43992,9.136794,0.104115,0.086938,-0.02089
0,1.124688,0.508173,9.325782,0.148039,0.062346,0.013698
0,1.174912,0.53881,9.56029,0.18484,0.01936,0.063638
0,1.269866,0.501183,9.689477,0.197447,-0.02531,0.115751
0,1.446541,0.509076,9.760535,0.201116,-0.075423,0.16688
0,1.56474,0.467086,9.745816,0.188214,-0.071689,0.239508
0,1.619497,0.472127,9.743124,0.169355,-0.03808,0.303057
0,1.509738,0.443984,9.846118,0.178491,-0.036603,0.355626
0,1.404663,0.497544,10.049029,0.180407,-0.029693,0.383282
0,1.46245,0.51842,10.239497,0.170017,-0.005966,0.392206
0,1.583047,0.63512,10.361492,0.129382,0.036604,0.410105
0,1.613209,0.584781,10.469122,0.056223,0.105708,0.445253
0,1.636834,0.531365,10.407197,-0.012255,0.136987,0.485828
0,1.580605,0.462896,10.271994,-0.062934,0.150255,0.530896
0,1.421706,0.437491,10.151457,-0.090853,0.143541,0.573501
0,1.277589,0.390922,10.01566,-0.089438,0.083084,0.585601
0,1.283463,0.377513,9.827756,-0.060396,0.016836,0.584582
0,1.409194,0.460718,9.737908,-0.030431,-0.022079,0.593279
0,1.442704,0.530856,9.737186,-0.007601,-0.029848,0.611788
0,1.479365,0.657363,9.814627,0.005403,-0.022528,0.629535
0,1.530675,0.750892,9.924432,-0.00198,0.002206,0.650602
0,1.454134,0.840947,9.98179,-0.00198,0.011452,0.680533
0,1.456168,0.857321,10.038811,-0.016083,-0.020406,0.714554
0,1.3927,0.869028,9.896116,-0.021057,-0.0488,0.750135
0,1.397297,0.782318,9.731415,-0.01103,-0.072019,0.784009
0,1.387324,0.787626,9.630382,0.00572,-0.085174,0.807657
0,1.403884,0.793635,9.625328,0.013977,-0.070811,0.837217
0,1.357652,0.777843,9.62116,0.018783,-0.045281,0.874183
0,1.265783,0.743676,9.625007,0.021531,-0.025554,0.90541
0,1.056096,0.66765,9.612565,0.027553,-0.018068,0.926495
0,0.915023,0.671395,9.67774,0.034855,-0.028579,0.943151
0,0.844828,0.636931,9.735022,0.034466,-0.055994,0.940731
0,0.848459,0.608054,9.71284,0.044487,-0.073624,0.947454
0,0.816654,0.61688,9.669531,0.045253,-0.062131,0.946087
0,0.791092,0.604368,9.719088,0.048203,-0.051256,0.947606
0,0.768738,0.619359,9.700826,0.047028,-0.04668,0.947676
0,0.766684,0.604249,9.739555,0.041482,-0.042929,0.947664
0,0.711421,0.547069,9.640264,0.046158,-0.047678,0.943953
0,0.664034,0.538584,9.576244,0.063186,-0.054236,0.934897
0,0.666134,0.566422,9.607405,0.073699,-0.061438,0.927379
0,0.674107,0.560307,9.56373,0.082446,-0.051374,0.90838
0,0.768809,0.604585,9.62511,0.087973,-0.031286,0.900199
0,0.816082,0.63518,9.694635,0.086046,-0.00476,0.891599
0,0.790783,0.702181,9.793753,0.093803,0.006938,0.88942
0,0.769236,0.759585,9.93913,0.097647,0.000433,0.888652
0,0.691667,0.859246,10.138422,0.092599,-0.0067,0.877681
0,0.563424,0.928314,10.13568,0.077281,-0.013671,0.869602
0,0.536148,0.916645,10.124987,0.06316,-0.030627,0.844823
0,0.533218,1.003649,10.03053,0.045461,-0.039579,0.818108
0,0.496055,0.949929,9.921134,0.023145,-0.014497,0.798675
0,0.462195,0.902631,9.854638,0.012265,-0.014568,0.777101
0,0.398781,0.832021,9.742814,0.007273,-0.021706,0.753138
0,0.405143,0.851648,9.649651,0.009785,-0.015918,0.718337
0,0.385343,0.839546,9.664497,0.015667,-0.006402,0.681478
0,0.375318,0.854612,9.717953,0.022202,0.002133,0.645284
0,0.476745,0.903803,9.775461,0.034742,-0.019142,0.611188
0,0.498235,0.965931,9.887992,0.023278,-0.019026,0.591454
0,0.50539,0.999426,9.855118,0.011407,-0.010245,0.569621
0,0.536499,1.010608,9.857868,-0.006654,-0.001845,0.5526
0,0.493017,1.034658,9.72675,-0.010346,-0.001723,0.533681
0,0.487632,0.980956,9.674322,-0.010563,-0.008248,0.515201
0,0.47556,0.968384,9.607169,-0.007048,-0.009163,0.489262
0,0.474404,0.993336,9.532059,0.002764,4e-06,0.465761
0,0.4719,0.936789,9.46155,0.010766,-0.001229,0.449731
0,0.458504,0.940535,9.454637,0.020126,0.014552,0.429424
0,0.467308,0.924336,9.483056,0.033058,0.023641,0.403305
0,0.488371,0.899606,9.582547,0.044746,0.021653,0.380154
0,0.473723,0.897135,9.621789,0.058109,0.008835,0.35842
0,0.453029,0.878468,9.664851,0.069137,0.009644,0.336275
0,0.487199,0.792408,9.682729,0.06755,0.012931,0.311709
0,0.493138,0.792992,9.6643,0.070446,0.02477,0.289757
0,0.530587,0.725409,9.67845,0.076884,0.029608,0.266705
0,0.544711,0.669327,9.703726,0.079069,0.022945,0.252767
0,0.517657,0.640663,9.686685,0.078984,0.028327,0.226469
0,0.616257,0.624013,9.745168,0.080606,0.024796,0.202611
0,0.660612,0.67666,9.828406,0.079544,0.022461,0.190715
0,0.706296,0.652888,9.95971,0.064988,0.039066,0.176664
0,0.701343,0.701465,10.051417,0.044857,0.041894,0.166146
0,0.758289,0.706705,10.067927,0.031997,0.021338,0.163495
0,0.762752,0.701595,10.050105,0.009445,0.012268,0.160706
0,0.804554,0.707372,10.059891,-0.004756,0.01309,0.1555
0,0.772774,0.6853,10.014798,-0.014943,0.008321,0.147275
0,0.787072,0.716427,10.006856,-0.030915,0.011606,0.144467
0,0.725059,0.695936,9.930392,-0.043999,0.015319,0.135504
0,0.66554,0.644598,9.822484,-0.048859,0.018098,0.130013
0,0.622722,0.587816,9.721456,-0.04931,0.023662,0.111699
0,0.580111,0.575426,9.712096,-0.033743,-0.002371,0.092863
0,0.636487,0.578328,9.746686,-0.025467,-0.020301,0.077877
0,0.685196,0.617562,9.830614,-0.031303,-0.007416,0.072847
0,0.666426,0.583548,9.856783,-0.038719,0.00121,0.06738
0,0.648894,0.58332,9.850244,-0.048111,0.00848,0.056146
0,0.590022,0.599536,9.847899,-0.057575,0.024627,0.044128
0,0.550758,0.579782,9.820872,-0.056028,0.016243,0.031109
0,0.529629,0.554816,9.800635,-0.052957,0.010238,0.011432
0,0.548307,0.566078,9.821809,-0.058693,0.00595,-0.007353
0,0.545985,0.545786,9.761849,-0.066216,-0.004789,-0.016915
0,0.550635,0.531491,9.744483,-0.070758,0.008862,-0.034238
0,0.577589,0.570954,9.822353,-0.0797,0.022153,-0.047014
0,0.589122,0.596669,9.815244,-0.083827,0.022156,-0.065393
0,0.607963,0.639637,9.804329,-0.089275,0.019537,-0.078587
0,0.664736,0.587289,9.72969,-0.099229,0.027555,-0.085514
0,0.741793,0.588046,9.643555,-0.095638,0.046671,-0.091922
0,0.676514,0.588917,9.688467,-0.094391,0.071385,-0.099824
0,0.713695,0.567612,9.728331,-0.092233,0.077713,-0.116713
0,0.793388,0.576224,9.685384,-0.091486,0.06815,-0.120462
0,0.851018,0.585088,9.699938,-0.091466,0.065674,-0.112331
0,0.914383,0.534526,9.650657,-0.099361,0.083004,-0.10034
0,0.880365,0.557905,9.57058,-0.107426,0.104874,-0.087998
0,0.823365,0.474669,9.455451,-0.103228,0.139918,-0.081687
0,0.740852,0.416319,9.411792,-0.079625,0.184676,-0.084846
0,0.720578,0.433274,9.535089,-0.04492,0.192401,-0.096475
0,0.697736,0.430248,9.75092,-0.015556,0.194768,-0.108419
0,0.680449,0.511906,9.96309,-0.009842,0.174139,-0.115328
0,0.718296,0.512832,9.98242,-0.014832,0.155328,-0.115449
0,0.743908,0.477661,9.901906,-0.021302,0.147346,-0.116873
0,0.776035,0.447934,9.864372,-0.02623,0.154721,-0.122211
0,0.816901,0.506863,9.866728,-0.023617,0.18803,-0.124812
0,0.741114,0.568167,9.982725,-0.022718,0.21084,-0.127889
0,0.671956,0.58189,10.094972,-0.031159,0.215932,-0.120697
0,0.56809,0.569619,10.11716,-0.041883,0.188419,-0.126529
0,0.50584,0.546382,9.939636,-0.048038,0.158627,-0.129967
0,0.492971,0.477292,9.726696,-0.053171,0.136613,-0.141507
0,0.453788,0.413592,9.480945,-0.045699,0.136067,-0.158046
0,0.450516,0.411297,9.400144,-0.02592,0.133773,-0.179623
0,0.44659,0.547283,9.362909,0.001601,0.139726,-0.196824
0,0.364847,0.592478,9.587098,0.016353,0.163003,-0.207063
0,0.253154,0.60788,9.703011,0.015066,0.155361,-0.220825
0,0.228923,0.616057,9.720987,0.017671,0.113049,-0.242069
0,0.194241,0.618429,9.670445,0.026746,0.061802,-0.262071
0,0.176646,0.563699,9.555498,0.035828,0.02569,-0.283074
0,0.245138,0.562056,9.432691,0.037826,0.036274,-0.312524
0,0.246541,0.461749,9.446581,0.036795,0.050623,-0.337108
0,0.19171,0.464267,9.452089,0.045672,0.041016,-0.362469
0,0.124295,0.442921,9.524669,0.059716,0.018565,-0.391917
0,0.054454,0.427905,9.614797,0.06968,-0.025146,-0.425351
0,0.04256,0.406248,9.531743,0.078812,-0.069554,-0.458861
0,0.156022,0.379603,9.5166,0.097066,-0.087574,-0.500837
0,0.191079,0.401589,9.609466,0.107524,-0.095981,-0.532145
0,0.270531,0.430123,9.803311,0.109549,-0.093248,-0.562606
0,0.29153,0.488717,9.94538,0.10295,-0.09093,-0.576369
0,0.265794,0.470121,10.157668,0.08727,-0.099989,-0.582928
0,0.232521,0.471199,10.252126,0.069798,-0.111123,-0.585908
0,0.140355,0.43117,10.270579,0.054237,-0.134151,-0.596667
0,0.152782,0.450284,10.330616,0.038089,-0.14023,-0.607516
0,0.156374,0.441413,10.351418,0.014451,-0.145559,-0.611153
0,0.206917,0.448157,10.319642,-0.013815,-0.137557,-0.610808
0,0.227685,0.417035,10.287653,-0.049993,-0.104417,-0.606676
0,0.133261,0.445927,10.239689,-0.080933,-0.072404,-0.598574
0,0.088425,0.353205,10.071906,-0.108892,-0.049606,-0.597387
0,-0.002437,0.291787,9.921237,-0.110627,-0.037907,-0.60921
0,0.021163,0.305908,9.879175,-0.116097,-0.034705,-0.628864
0,0.050677,0.369466,9.783918,-0.120263,-0.027962,-0.639772
0,0.031214,0.423234,9.695371,-0.124998,-0.011539,-0.643651
0,-0.070536,0.435287,9.630715,-0.119876,0.024026,-0.668609
0,-0.138944,0.48577,9.59173,-0.100372,0.023348,-0.709124
0,-0.075363,0.521114,9.586467,-0.079514,0.018948,-0.743924
0,0.018358,0.550192,9.55299,-0.058397,0.034786,-0.773009
0,0.088148,0.505224,9.507618,-0.030743,0.030163,-0.801203
0,0.218342,0.499463,9.47759,-0.005219,0.02975,-0.826045
0,0.400616,0.495335,9.576631,0.021053,0.038677,-0.838518
0,0.504584,0.541819,9.764317,0.032945,0.059382,-0.847295
0,0.649329,0.635517,10.003281,0.032189,0.070837,-0.847964
0,0.772162,0.633108,10.127162,0.010598,0.080928,-0.83312
0,0.82659,0.689011,10.21179,-0.01299,0.0892,-0.817805
0,0.926581,0.728107,10.233363,-0.039979,0.092292,-0.790791
0,0.898333,0.714233,10.256032,-0.071929,0.102686,-0.769603
0,0.910725,0.685474,10.233258,-0.104086,0.094648,-0.744691
0,0.880573,0.7062,10.160588,-0.132416,0.095591,-0.725272
0,0.804821,0.668156,10.100391,-0.149309,0.089339,-0.714697
0,0.725449,0.664137,9.901269,-0.158821,0.059119,-0.714403
0,0.773201,0.658434,9.711851,-0.152425,0.028243,-0.722151
0,0.79157,0.718141,9.540702,-0.143364,0.009114,-0.716812
0,0.764083,0.719909,9.488268,-0.13348,0.002182,-0.702953
0,0.771296,0.718581,9.407758,-0.117839,-0.013619,-0.690558
0,0.678968,0.73053,9.410771,-0.112609,-0.007412,-0.676784
0,0.501138,0.663765,9.430838,-0.097131,-0.016077,-0.663993
0,0.402435,0.651954,9.411129,-0.071668,-0.054702,-0.678202
0,0.428785,0.621464,9.360984,-0.053577,-0.078667,-0.683913
0,0.433374,0.62025,9.360853,-0.029931,-0.09014,-0.679733
0,0.421817,0.555094,9.318696,-0.007125,-0.093138,-0.681547
0,0.439982,0.570594,9.38657,0.018191,-0.085712,-0.676325
0,0.382436,0.594458,9.528293,0.032311,-0.073352,-0.656697
0,0.289673,0.522824,9.58078,0.038998,-0.065894,-0.651563
0,0.251344,0.45893,9.655854,0.048484,-0.066128,-0.645108
0,0.240956,0.426016,9.653854,0.057066,-0.056262,-0.645962
0,0.210103,0.387851,9.751395,0.071289,-0.032279,-0.640264
0,0.196309,0.327349,9.816413,0.07328,-0.031636,-0.640725
0,0.235834,0.3025,9.943868,0.063173,-0.018168,-0.63437
0,0.239071,0.191381,9.936612,0.051281,0.009466,-0.625075
0,0.221712,0.067715,9.879147,0.034328,0.025024,-0.617056
0,0.275492,-0.013198,9.784583,0.029432,0.038754,-0.611234
0,0.257509,-0.138605,9.727441,0.029168,0.066261,-0.604137
0,0.276925,-0.215414,9.811345,0.030039,0.074014,-0.602612
0,0.457781,-0.214735,9.831628,0.028607,0.072561,-0.602876
0,0.542239,-0.198601,9.915642,0.01783,0.085119,-0.590733
0,0.621514,-0.163679,9.99678,0.005765,0.093274,-0.574781
0,0.684049,-0.119568,10.156718,-0.013214,0.107946,-0.554973
0,0.748005,-0.066612,10.25297,-0.029666,0.102157,-0.553394
0,0.895736,-0.012528,10.258004,-0.041112,0.08365,-0.534889
0,1.013126,0.082722,10.310195,-0.059639,0.060157,-0.509456
0,1.066692,0.130985,10.29201,-0.071763,0.029507,-0.480531
0,1.184738,0.15885,10.195713,-0.086742,0.015297,-0.451809
0,1.21923,0.217945,10.166849,-0.103839,0.022392,-0.417623
0,1.212893,0.276165,10.076926,-0.116452,0.024966,-0.376887
0,1.194085,0.26455,9.963097,-0.129834,0.012843,-0.340197
0,1.214489,0.273488,9.80055,-0.129489,-0.006098,-0.296724
0,1.16164,0.274941,9.711166,-0.136097,-0.016377,-0.255388
0,1.050328,0.215702,9.596904,-0.140688,-0.014686,-0.210406
0,0.953699,0.141574,9.360792,-0.125711,-0.009455,-0.183961
0,0.860106,0.097266,9.297079,-0.09037,-0.008938,-0.166116
0,0.844489,0.085107,9.289332,-0.051943,-0.019343,-0.14303
0,0.831021,0.090194,9.367802,-0.017873,-0.018735,-0.119388
0,0.813999,0.130592,9.529776,0.010352,-0.014999,-0.08731
0,0.816255,0.196786,9.67893,0.021964,-0.000968,-0.051302
0,0.787761,0.240071,9.858855,0.020887,0.022777,-0.016778
0,0.838087,0.285491,10.054745,0.008785,0.039164,0.028159
0,0.794453,0.349147,10.143094,-0.011746,0.046668,0.08078
0,0.673414,0.287484,10.09266,-0.032465,0.062875,0.128479
0,0.525061,0.211776,10.009013,-0.050464,0.069219,0.166041
0,0.412164,0.150928,9.833727,-0.057628,0.074593,0.187277
0,0.337542,0.088876,9.71969,-0.060924,0.090857,0.20016
0,0.24878,0.047304,9.620363,-0.046361,0.094252,0.20902
0,0.181721,0.044698,9.594481,-0.030898,0.09373,0.208098
0,0.127415,0.074349,9.616676,-0.024836,0.100033,0.209168
0,0.129883,0.102867,9.665069,-0.004302,0.079314,0.201623
0,0.159855,0.180826,9.723587,-0.001495,0.063542,0.198501
0,0.178203,0.234471,9.777076,-0.006416,0.066724,0.202766
0,0.247963,0.253082,9.791137,-0.007103,0.058165,0.210976
0,0.236847,0.270002,9.788564,-0.013603,0.063918,0.216871
0,0.166427,0.272688,9.779862,-0.004479,0.052932,0.222352
0,0.169879,0.271047,9.762339,-0.002701,0.040015,0.225785
0,0.119963,0.280342,9.761371,0.00319,0.02333,0.232809
0,0.114189,0.255553,9.738627,-0.000805,0.00807,0.239276
0,0.100117,0.224672,9.690323,-0.004281,0.012927,0.236284
0,0.051414,0.197057,9.712517,-0.003891,0.023773,0.236741
0,0.023526,0.192615,9.722214,-0.00292,0.023753,0.232469
0,0.000875,0.212994,9.754663,-0.001524,0.018474,0.22907
0,-0.028356,0.247084,9.891105,-0.007204,0.01064,0.226727
0,-0.035991,0.253072,9.951947,-0.016855,-0.003818,0.225579
0,-0.024591,0.298816,9.997603,-0.036056,-0.002081,0.230992
0,-0.114139,0.259174,10.021564,-0.054493,0.00027,0.228694
0,-0.151341,0.262174,10.003066,-0.064225,-0.004117,0.214655
0,-0.120367,0.275448,9.973264,-0.072471,0.006693,0.198474
0,-0.131694,0.286423,9.988406,-0.076979,-0.005124,0.18449
0,-0.072288,0.301859,9.949067,-0.075299,-0.035605,0.175535
0,-0.043562,0.34547,9.870804,-0.08079,-0.044099,0.176278
0,-0.040104,0.385405,9.802303,-0.083494,-0.040356,0.166715
0,-0.036305,0.356616,9.673022,-0.087598,-0.042725,0.162293
0,0.026537,0.333632,9.506652,-0.07911,-0.034113,0.156205
0,-0.007566,0.33606,9.488425,-0.063091,-0.020999,0.154255
0,0.048677,0.285215,9.537943,-0.049708,-0.013581,0.150746
0,0.094971,0.287214,9.536314,-0.032599,-0.031666,0.145757
0,0.151556,0.289824,9.516923,-0.019766,-0.046834,0.154755
0,0.203612,0.275289,9.517666,-0.013196,-0.041516,0.158956
0,0.27452,0.240073,9.485582,-0.007869,-0.034308,0.168022
0,0.262792,0.21013,9.436893,0.000494,-0.01733,0.171247
0,0.323487,0.189762,9.508977,0.017579,0.00154,0.178537
0,0.321351,0.192127,9.65892,0.037008,0.00095,0.183398
0,0.343961,0.22421,9.839701,0.048409,-0.014481,0.190522
0,0.321015,0.264135,9.976397,0.051538,-0.019943,0.198812
0,0.233479,0.276062,10.127294,0.040782,-0.033637,0.208955
0,0.203577,0.209609,10.09356,0.017673,-0.049873,0.207506
0,0.190594,0.194997,9.999048,0.007536,-0.048385,0.200545
0,0.18892,0.165404,9.932744,0.006756,-0.041668,0.193409
0,0.208265,0.126669,9.920149,0.015,-0.046427,0.190029
0,0.179351,0.152357,9.988164,0.013978,-0.051197,0.184334
0,0.145742,0.185146,10.117121,0.00775,-0.077939,0.190443
0,0.162066,0.227573,10.137254,-0.012623,-0.103396,0.191637
0,0.118178,0.251578,10.108559,-0.050506,-0.106757,0.200063
0,0.062372,0.229904,9.927512,-0.077882,-0.096402,0.200041
0,0.005306,0.180729,9.705977,-0.098845,-0.081231,0.197408
0,-0.092,0.200523,9.591145,-0.091979,-0.0632,0.192182
0,-0.201439,0.160626,9.626351,-0.086513,-0.072989,0.182427
0,-0.263849,0.157499,9.593394,-0.087912,-0.097022,0.163877
